t	GranuleCell[0]	GranuleCell[10]	GranuleCell[20]	GranuleCell[30]	GranuleCell[40]	GranuleCell[50]	GranuleCell[60]	GranuleCell[70]	GranuleCell[80]	GranuleCell[90]	GranuleCell[100]	GranuleCell[110]	GranuleCell[120]	GranuleCell[130]	GranuleCell[140]	GranuleCell[150]	GranuleCell[160]	GranuleCell[170]	GranuleCell[180]	GranuleCell[190]	GranuleCell[200]	GranuleCell[210]	GranuleCell[220]	GranuleCell[230]	GranuleCell[240]	GranuleCell[250]	GranuleCell[260]	GranuleCell[270]	GranuleCell[280]	GranuleCell[290]	GranuleCell[300]	GranuleCell[310]	GranuleCell[320]	GranuleCell[330]	GranuleCell[340]	GranuleCell[350]	GranuleCell[360]	GranuleCell[370]	GranuleCell[380]	GranuleCell[390]	GranuleCell[400]	GranuleCell[410]	GranuleCell[420]	GranuleCell[430]	GranuleCell[440]	GranuleCell[450]	GranuleCell[460]	GranuleCell[470]	GranuleCell[480]	GranuleCell[490]	GranuleCell[498]	GranuleCell[499]	BasketCell[0]	BasketCell[1]	BasketCell[2]	BasketCell[3]	BasketCell[4]	BasketCell[5]	MossyCell[0]	MossyCell[1]	MossyCell[2]	MossyCell[3]	MossyCell[4]	MossyCell[5]	MossyCell[6]	MossyCell[7]	MossyCell[8]	MossyCell[9]	MossyCell[10]	MossyCell[11]	MossyCell[12]	MossyCell[13]	MossyCell[14]	HIPPCell[0]	HIPPCell[1]	HIPPCell[2]	HIPPCell[3]	HIPPCell[4]	HIPPCell[5]	
45.400000	-63.983486	-64.418064	-64.097413	-64.370981	-64.574908	-63.661546	-64.231920	-64.962936	-64.593074	-64.313041	-64.595121	-68.305755	-69.770707	-69.599453	-69.116794	-69.581688	-68.302338	-68.951767	-68.298739	-68.300635	-69.110804	-69.772791	-69.111122	-69.773923	-69.775232	-69.772833	-70.435925	-70.435912	-70.435925	-70.435925	-70.435912	-70.439680	-70.435925	-70.432198	-70.432335	-69.599603	-69.600024	-70.435912	-69.764118	-69.590053	-69.756765	-68.298739	-69.767056	-69.586851	-69.110121	-69.599603	-68.301135	-68.949437	-68.305432	-68.300811	-69.115030	-69.753238	-57.865767	-57.089081	-59.685038	-59.967375	-60.029844	-60.249594	-64.753226	-62.880541	-62.837268	-61.086713	-60.461126	-60.196343	-60.800171	-60.461126	-60.461126	-60.637039	-60.637039	-60.791567	-60.388640	-59.736678	-60.311797	-78.380554	-75.857474	-77.418391	-67.938683	-75.825258	-78.086608	
45.500000	-64.021808	-64.454660	-64.135092	-64.407956	-64.610885	-63.699049	-64.267077	-64.997485	-64.628768	-64.347879	-64.630807	-68.310537	-69.772922	-69.599942	-69.121134	-69.582254	-68.307122	-68.954432	-68.303524	-68.305416	-69.115159	-69.774997	-69.115482	-69.776122	-69.777426	-69.775039	-70.435938	-70.435925	-70.435938	-70.435938	-70.435925	-70.439680	-70.435938	-70.432223	-70.432360	-69.600095	-69.600516	-70.435925	-69.766312	-69.590584	-69.758991	-68.303524	-69.769285	-69.587393	-69.114493	-69.600095	-68.305934	-68.952102	-68.310229	-68.305625	-69.119369	-69.755479	-57.886583	-57.117714	-59.689040	-59.967865	-60.029610	-60.247420	-64.756249	-62.873545	-62.830136	-61.085039	-60.460565	-60.196328	-60.798954	-60.460565	-60.460565	-60.636142	-60.636142	-60.790468	-60.388232	-59.737400	-60.311524	-78.384479	-75.865646	-77.421112	-67.948324	-75.836917	-78.093305	
45.600000	-64.060050	-64.491178	-64.172692	-64.444848	-64.646784	-63.736514	-64.302203	-65.031957	-64.664386	-64.382685	-64.666417	-68.315368	-69.775138	-69.600483	-69.125475	-69.582871	-68.311956	-68.957147	-68.308359	-68.310247	-69.119514	-69.777202	-69.119842	-69.778320	-69.779620	-69.777244	-70.435951	-70.435938	-70.435951	-70.435951	-70.435938	-70.439680	-70.435951	-70.432249	-70.432385	-69.600637	-69.601060	-70.435938	-69.768507	-69.591167	-69.761217	-68.308359	-69.771513	-69.587987	-69.118866	-69.600637	-68.310783	-68.954817	-68.315076	-68.310489	-69.123707	-69.757721	-57.907244	-57.146137	-59.692991	-59.968350	-60.029377	-60.245270	-64.758653	-62.866591	-62.823048	-61.083366	-60.460003	-60.196311	-60.797739	-60.460003	-60.460003	-60.635244	-60.635244	-60.789367	-60.387825	-59.738122	-60.311250	-78.388366	-75.873819	-77.423803	-67.957932	-75.848555	-78.099950	
45.700000	-64.098208	-64.527614	-64.210213	-64.481658	-64.682604	-63.773939	-64.337293	-65.066350	-64.699928	-64.417457	-64.701952	-68.320248	-69.777353	-69.601074	-69.129815	-69.583538	-68.316839	-68.959911	-68.313244	-68.315127	-69.123869	-69.779407	-69.124201	-69.780518	-69.781813	-69.779448	-70.435964	-70.435951	-70.435964	-70.435964	-70.435951	-70.439680	-70.435964	-70.432274	-70.432410	-69.601230	-69.601653	-70.435951	-69.770701	-69.591799	-69.763444	-68.313244	-69.773741	-69.588630	-69.123237	-69.601230	-68.315681	-68.957582	-68.319970	-68.315401	-69.128045	-69.759962	-57.927748	-57.174349	-59.696891	-59.968827	-60.029146	-60.243144	-64.760637	-62.859678	-62.816005	-61.081693	-60.459441	-60.196292	-60.796524	-60.459441	-60.459441	-60.634347	-60.634347	-60.788266	-60.387419	-59.738846	-60.310974	-78.392217	-75.881992	-77.426465	-67.967508	-75.860171	-78.106543	
45.800000	-64.136281	-64.563970	-64.247653	-64.518383	-64.718343	-63.811322	-64.372346	-65.100663	-64.735393	-64.452192	-64.737409	-68.325175	-69.779567	-69.601714	-69.134154	-69.584253	-68.321769	-68.962723	-68.318175	-68.320054	-69.128223	-69.781611	-69.128560	-69.782715	-69.784006	-69.781652	-70.435977	-70.435964	-70.435977	-70.435977	-70.435964	-70.439681	-70.435977	-70.432300	-70.432435	-69.601871	-69.602295	-70.435964	-69.772896	-69.592480	-69.765670	-68.318175	-69.775967	-69.589323	-69.127608	-69.601871	-68.320625	-68.960393	-68.324912	-68.320360	-69.132383	-69.762204	-57.948098	-57.202352	-59.700741	-59.969298	-60.028917	-60.241041	-64.762059	-62.852807	-62.809007	-61.080020	-60.458878	-60.196270	-60.795310	-60.458878	-60.458878	-60.633450	-60.633450	-60.787163	-60.387015	-59.739569	-60.310698	-78.396030	-75.890162	-77.429097	-67.977051	-75.871764	-78.113084	
45.900000	-64.174270	-64.600242	-64.285011	-64.555022	-64.754000	-63.848661	-64.407360	-65.134896	-64.770779	-64.486889	-64.772787	-68.330147	-69.781780	-69.602402	-69.138492	-69.585016	-68.326745	-68.965580	-68.323153	-68.325027	-69.132577	-69.783814	-69.132918	-69.784911	-69.786198	-69.783855	-70.435989	-70.435977	-70.435989	-70.435989	-70.435977	-70.439681	-70.435989	-70.432325	-70.432460	-69.602561	-69.602985	-70.435977	-69.775091	-69.593208	-69.767896	-68.323153	-69.778193	-69.590063	-69.131977	-69.602561	-68.325615	-68.963251	-68.329898	-68.325363	-69.136720	-69.764445	-57.968292	-57.230145	-59.704542	-59.969763	-60.028689	-60.238961	-64.763093	-62.845978	-62.802052	-61.078347	-60.458315	-60.196246	-60.794096	-60.458315	-60.458315	-60.632553	-60.632553	-60.786060	-60.386611	-59.740294	-60.310420	-78.399807	-75.898328	-77.431701	-67.986561	-75.883331	-78.119574	
46.000000	-64.212171	-64.636431	-64.322286	-64.591575	-64.789574	-63.885953	-64.442332	-65.169047	-64.806085	-64.521544	-64.808085	-68.335164	-69.783992	-69.603136	-69.142829	-69.585824	-68.331765	-68.968483	-68.328175	-68.330045	-69.136929	-69.786016	-69.137275	-69.787106	-69.788389	-69.786057	-70.436002	-70.435990	-70.436002	-70.436002	-70.435990	-70.439681	-70.436002	-70.432350	-70.432484	-69.603296	-69.603721	-70.435990	-69.777285	-69.593983	-69.770122	-68.328175	-69.780418	-69.590849	-69.136345	-69.603296	-68.330650	-68.966155	-68.334928	-68.330411	-69.141056	-69.766685	-57.988332	-57.257729	-59.708295	-59.970221	-60.028462	-60.236903	-64.763616	-62.839189	-62.795141	-61.076674	-60.457751	-60.196220	-60.792884	-60.457751	-60.457751	-60.631657	-60.631657	-60.784955	-60.386209	-59.741018	-60.310141	-78.403547	-75.906488	-77.434276	-67.996040	-75.894871	-78.126013	
46.100000	-64.249985	-64.672535	-64.359476	-64.628039	-64.825065	-63.923196	-64.477261	-65.203116	-64.841310	-64.556157	-64.843303	-68.340223	-69.786202	-69.603915	-69.147164	-69.586678	-68.336828	-68.971429	-68.333240	-68.335106	-69.141279	-69.788217	-69.141630	-69.789301	-69.790579	-69.788257	-70.436015	-70.436002	-70.436015	-70.436015	-70.436002	-70.439681	-70.436015	-70.432376	-70.432509	-69.604077	-69.604503	-70.436002	-69.779479	-69.594803	-69.772347	-68.333240	-69.782642	-69.591680	-69.140711	-69.604077	-68.335726	-68.969101	-68.340001	-68.335501	-69.145390	-69.768925	-58.008218	-57.285103	-59.711999	-59.970673	-60.028238	-60.234869	-64.763782	-62.832440	-62.788272	-61.075002	-60.457186	-60.196192	-60.791672	-60.457186	-60.457186	-60.630760	-60.630760	-60.783850	-60.385807	-59.741743	-60.309862	-78.407250	-75.914641	-77.436821	-68.005486	-75.906383	-78.132401	
46.200000	-64.287710	-64.708552	-64.396580	-64.664415	-64.860470	-63.960388	-64.512145	-65.237100	-64.876453	-64.590725	-64.878438	-68.345323	-69.788412	-69.604739	-69.151498	-69.587575	-68.341932	-68.974417	-68.338347	-68.340208	-69.145628	-69.790416	-69.145983	-69.791494	-69.792767	-69.790457	-70.436028	-70.436015	-70.436028	-70.436028	-70.436015	-70.439681	-70.436028	-70.432401	-70.432534	-69.604903	-69.605328	-70.436015	-69.781673	-69.595666	-69.774572	-68.338347	-69.784864	-69.592555	-69.145075	-69.604903	-68.340845	-68.972091	-68.345115	-68.340631	-69.149723	-69.771165	-58.027949	-57.312268	-59.715657	-59.971119	-60.028015	-60.232857	-64.763484	-62.825731	-62.781447	-61.073330	-60.456622	-60.196162	-60.790461	-60.456622	-60.456622	-60.629863	-60.629863	-60.782744	-60.385406	-59.742468	-60.309581	-78.410917	-75.922786	-77.439338	-68.014900	-75.917866	-78.138738	
46.300000	-64.325344	-64.744482	-64.433598	-64.700701	-64.895789	-63.997528	-64.546981	-65.271000	-64.911513	-64.625246	-64.913489	-68.350463	-69.790620	-69.605606	-69.155829	-69.588515	-68.347077	-68.977446	-68.343494	-68.345350	-69.149975	-69.792614	-69.150334	-69.793685	-69.794955	-69.792655	-70.436041	-70.436028	-70.436041	-70.436041	-70.436028	-70.439681	-70.436041	-70.432426	-70.432559	-69.605771	-69.606197	-70.436028	-69.783866	-69.596573	-69.776795	-68.343494	-69.787084	-69.593473	-69.149436	-69.605771	-68.346003	-68.975121	-68.350268	-68.345802	-69.154053	-69.773403	-58.047524	-57.339225	-59.719267	-59.971559	-60.027793	-60.230867	-64.762856	-62.819062	-62.774663	-61.071659	-60.456057	-60.196130	-60.789251	-60.456057	-60.456057	-60.628967	-60.628967	-60.781637	-60.385006	-59.743193	-60.309299	-78.414549	-75.930920	-77.441827	-68.024282	-75.929318	-78.145025	
46.400000	-64.362888	-64.780324	-64.470527	-64.736896	-64.931021	-64.034613	-64.581768	-65.304815	-64.946488	-64.659719	-64.948457	-68.355642	-69.792826	-69.606515	-69.160158	-69.589497	-68.352260	-68.980515	-68.348680	-68.350532	-69.154320	-69.794811	-69.154683	-69.795876	-69.797140	-69.794851	-70.436053	-70.436041	-70.436053	-70.436053	-70.436041	-70.439682	-70.436053	-70.432452	-70.432583	-69.606682	-69.607108	-70.436041	-69.786058	-69.597521	-69.779018	-68.348680	-69.789303	-69.594433	-69.153796	-69.606682	-68.351199	-68.978192	-68.355460	-68.351010	-69.158382	-69.775640	-58.066942	-57.365973	-59.722832	-59.971992	-60.027573	-60.228899	-64.761808	-62.812433	-62.767922	-61.069987	-60.455491	-60.196096	-60.788041	-60.455491	-60.455491	-60.628071	-60.628071	-60.780529	-60.384606	-59.743918	-60.309016	-78.418144	-75.939043	-77.444287	-68.033632	-75.940738	-78.151261	
46.500000	-64.400339	-64.816076	-64.507368	-64.772999	-64.966164	-64.071641	-64.616504	-65.338543	-64.981378	-64.694141	-64.983339	-68.360858	-69.795030	-69.607466	-69.164484	-69.590520	-68.357481	-68.983623	-68.353904	-68.355751	-69.158662	-69.797006	-69.159029	-69.798064	-69.799325	-69.797046	-70.436066	-70.436053	-70.436066	-70.436066	-70.436053	-70.439682	-70.436066	-70.432477	-70.432608	-69.607633	-69.608059	-70.436053	-69.788250	-69.598511	-69.781240	-68.353904	-69.791521	-69.595434	-69.158152	-69.607633	-68.356434	-68.981301	-68.360689	-68.356256	-69.162708	-69.777876	-58.086206	-57.392514	-59.726351	-59.972420	-60.027354	-60.226953	-64.760457	-62.805842	-62.761222	-61.068317	-60.454925	-60.196059	-60.786833	-60.454925	-60.454925	-60.627175	-60.627175	-60.779421	-60.384207	-59.744642	-60.308732	-78.421704	-75.947154	-77.446719	-68.042950	-75.952124	-78.157447	
46.600000	-64.437697	-64.851739	-64.544118	-64.809009	-65.001219	-64.108610	-64.651187	-65.372183	-65.016182	-64.728511	-65.018135	-68.366111	-69.797233	-69.608456	-69.168807	-69.591582	-68.362738	-68.986768	-68.359165	-68.361007	-69.163002	-69.799199	-69.163372	-69.800251	-69.801507	-69.799239	-70.436079	-70.436066	-70.436079	-70.436079	-70.436066	-70.439682	-70.436079	-70.432502	-70.432633	-69.608624	-69.609051	-70.436066	-69.790440	-69.599540	-69.783460	-68.359165	-69.793736	-69.596475	-69.162505	-69.608624	-68.361704	-68.984448	-68.365954	-68.361538	-69.167031	-69.780111	-58.105315	-57.418847	-59.729825	-59.972841	-60.027137	-60.225028	-64.758724	-62.799289	-62.754564	-61.066647	-60.454359	-60.196021	-60.785626	-60.454359	-60.454359	-60.626279	-60.626279	-60.778312	-60.383808	-59.745366	-60.308448	-78.425228	-75.955250	-77.449123	-68.052236	-75.963477	-78.163584	
46.700000	-64.474960	-64.887310	-64.580778	-64.844925	-65.036183	-64.145519	-64.685815	-65.405736	-65.050898	-64.762826	-65.052843	-68.371398	-69.799434	-69.609485	-69.173128	-69.592682	-68.368030	-68.989950	-68.364461	-68.366298	-69.167338	-69.801391	-69.167712	-69.802437	-69.803688	-69.801430	-70.436091	-70.436079	-70.436091	-70.436091	-70.436079	-70.439682	-70.436091	-70.432527	-70.432657	-69.609655	-69.610082	-70.436079	-69.792629	-69.600608	-69.785679	-68.364461	-69.795949	-69.597554	-69.166855	-69.609655	-68.367009	-68.987632	-68.371253	-68.366854	-69.171351	-69.782344	-58.124270	-57.444972	-59.733255	-59.973257	-60.026921	-60.223124	-64.756711	-62.792775	-62.747946	-61.064977	-60.453792	-60.195981	-60.784419	-60.453792	-60.453792	-60.625384	-60.625384	-60.777203	-60.383409	-59.746090	-60.308162	-78.428717	-75.963331	-77.451499	-68.061491	-75.974793	-78.169670	
46.800000	-64.512129	-64.922789	-64.617345	-64.880746	-65.071057	-64.182366	-64.720387	-65.439199	-65.085526	-64.797086	-65.087463	-68.376719	-69.801632	-69.610552	-69.177444	-69.593821	-68.373357	-68.993167	-68.369790	-68.371623	-69.171671	-69.803580	-69.172048	-69.804620	-69.805867	-69.803620	-70.436104	-70.436092	-70.436104	-70.436104	-70.436092	-70.439682	-70.436104	-70.432552	-70.432682	-69.610723	-69.611150	-70.436092	-69.794817	-69.601714	-69.787897	-68.369790	-69.798161	-69.598671	-69.171201	-69.610723	-68.372348	-68.990852	-68.376586	-68.372204	-69.175668	-69.784576	-58.143073	-57.470891	-59.736641	-59.973667	-60.026707	-60.221242	-64.754353	-62.786299	-62.741369	-61.063308	-60.453225	-60.195939	-60.783214	-60.453225	-60.453225	-60.624489	-60.624489	-60.776093	-60.383011	-59.746814	-60.307876	-78.432171	-75.971396	-77.453847	-68.070714	-75.986073	-78.175707	
46.900000	-64.549201	-64.958174	-64.653819	-64.916472	-65.105838	-64.219148	-64.754901	-65.472572	-65.120064	-64.831289	-65.121994	-68.382073	-69.803829	-69.611657	-69.181757	-69.594996	-68.378716	-68.996419	-68.375153	-68.376980	-69.176000	-69.805767	-69.176381	-69.806801	-69.808043	-69.805807	-70.436117	-70.436104	-70.436117	-70.436117	-70.436104	-70.439682	-70.436117	-70.432577	-70.432706	-69.611829	-69.612256	-70.436104	-69.797003	-69.602856	-69.790113	-68.375153	-69.800370	-69.599826	-69.175543	-69.611829	-68.377719	-68.994106	-68.381952	-68.377586	-69.179982	-69.786806	-58.161723	-57.496604	-59.739984	-59.974072	-60.026494	-60.219380	-64.751738	-62.779860	-62.734832	-61.061640	-60.452658	-60.195896	-60.782010	-60.452658	-60.452658	-60.623594	-60.623594	-60.774982	-60.382613	-59.747536	-60.307589	-78.435590	-75.979443	-77.456168	-68.079906	-75.997315	-78.181695	
47.000000	-64.586176	-64.993466	-64.690199	-64.952101	-65.140526	-64.255865	-64.789355	-65.505854	-65.154512	-64.865432	-65.156434	-68.387458	-69.806023	-69.612797	-69.186067	-69.596207	-68.384106	-68.999704	-68.380548	-68.382370	-69.180326	-69.807952	-69.180710	-69.808980	-69.810218	-69.807991	-70.436129	-70.436117	-70.436129	-70.436129	-70.436117	-70.439683	-70.436129	-70.432602	-70.432731	-69.612970	-69.613397	-70.436117	-69.799188	-69.604035	-69.792327	-68.380548	-69.802576	-69.601016	-69.179882	-69.612970	-68.383122	-68.997393	-68.387348	-68.382999	-69.184292	-69.789035	-58.180221	-57.522111	-59.743284	-59.974470	-60.026282	-60.217539	-64.748809	-62.773458	-62.728335	-61.059972	-60.452091	-60.195850	-60.780806	-60.452091	-60.452091	-60.622700	-60.622700	-60.773871	-60.382215	-59.748259	-60.307301	-78.438975	-75.987472	-77.458461	-68.089067	-76.008519	-78.187634	
47.100000	-64.623053	-65.028663	-64.726484	-64.987633	-65.175121	-64.292515	-64.823748	-65.539045	-65.188869	-64.899515	-65.190783	-68.392874	-69.808215	-69.613973	-69.190372	-69.597452	-68.389527	-69.003022	-68.385973	-68.387790	-69.184648	-69.810135	-69.185035	-69.811157	-69.812390	-69.810174	-70.436142	-70.436129	-70.436142	-70.436142	-70.436129	-70.439683	-70.436142	-70.432627	-70.432755	-69.614147	-69.614574	-70.436129	-69.801371	-69.605248	-69.794539	-68.385973	-69.804781	-69.602241	-69.184216	-69.614147	-68.388556	-69.000713	-68.392775	-68.388442	-69.188598	-69.791261	-58.198569	-57.547413	-59.746542	-59.974863	-60.026072	-60.215718	-64.745646	-62.767093	-62.721877	-61.058305	-60.451523	-60.195803	-60.779604	-60.451523	-60.451523	-60.621806	-60.621806	-60.772760	-60.381817	-59.748980	-60.307012	-78.442324	-75.995481	-77.460726	-68.098197	-76.019683	-78.193524	
47.200000	-64.659831	-65.063764	-64.762673	-65.023067	-65.209621	-64.329096	-64.858078	-65.572144	-65.223133	-64.933535	-65.225040	-68.398318	-69.810404	-69.615183	-69.194673	-69.598732	-68.394978	-69.006371	-68.391428	-68.393240	-69.188965	-69.812315	-69.189356	-69.813331	-69.814560	-69.812354	-70.436154	-70.436142	-70.436154	-70.436154	-70.436142	-70.439683	-70.436154	-70.432652	-70.432780	-69.615358	-69.615785	-70.436142	-69.803552	-69.606496	-69.796749	-68.391428	-69.806982	-69.603500	-69.188545	-69.615358	-68.394018	-69.004065	-68.398231	-68.393915	-69.192900	-69.793485	-58.216767	-57.572510	-59.749759	-59.975251	-60.025864	-60.213917	-64.742197	-62.760764	-62.715458	-61.056639	-60.450956	-60.195754	-60.778403	-60.450956	-60.450956	-60.620912	-60.620912	-60.771648	-60.381419	-59.749701	-60.306722	-78.445640	-76.003469	-77.462965	-68.107295	-76.030806	-78.199365	
47.300000	-64.696509	-65.098769	-64.798765	-65.058401	-65.244025	-64.365606	-64.892344	-65.605149	-65.257305	-64.967492	-65.259205	-68.403791	-69.812590	-69.616427	-69.198969	-69.600045	-68.400456	-69.009750	-68.396911	-68.398718	-69.193278	-69.814492	-69.193672	-69.815503	-69.816728	-69.814531	-70.436167	-70.436155	-70.436167	-70.436167	-70.436155	-70.439683	-70.436167	-70.432677	-70.432804	-69.616603	-69.617029	-70.436155	-69.805731	-69.607777	-69.798958	-68.396911	-69.809181	-69.604792	-69.192870	-69.616603	-68.399509	-69.007447	-68.403714	-68.399415	-69.197197	-69.795707	-58.234815	-57.597404	-59.752934	-59.975633	-60.025656	-60.212137	-64.738533	-62.754471	-62.709078	-61.054974	-60.450388	-60.195704	-60.777202	-60.450388	-60.450388	-60.620019	-60.620019	-60.770536	-60.381021	-59.750421	-60.306432	-78.448921	-76.011436	-77.465176	-68.116362	-76.041888	-78.205158	
47.400000	-64.733087	-65.133676	-64.834760	-65.093636	-65.278334	-64.402045	-64.926544	-65.638061	-65.291384	-65.001384	-65.293275	-68.409291	-69.814774	-69.617703	-69.203261	-69.601390	-68.405962	-69.013159	-68.402422	-68.404224	-69.197587	-69.816667	-69.197983	-69.817672	-69.818892	-69.816706	-70.436180	-70.436167	-70.436180	-70.436180	-70.436167	-70.439683	-70.436180	-70.432702	-70.432828	-69.617880	-69.618306	-70.436167	-69.807908	-69.609090	-69.801164	-68.402422	-69.811378	-69.606117	-69.197190	-69.617880	-68.405026	-69.010858	-68.409225	-68.404942	-69.201490	-69.797927	-58.252714	-57.622094	-59.756069	-59.976009	-60.025450	-60.210375	-64.734611	-62.748214	-62.702735	-61.053309	-60.449820	-60.195651	-60.776003	-60.449820	-60.449820	-60.619127	-60.619127	-60.769424	-60.380624	-59.751140	-60.306141	-78.452168	-76.019380	-77.467360	-68.125399	-76.052928	-78.210903	
47.500000	-64.769563	-65.168484	-64.870656	-65.128770	-65.312546	-64.438411	-64.960676	-65.670878	-65.325368	-65.035209	-65.327252	-68.414818	-69.816955	-69.619011	-69.207547	-69.602766	-68.411495	-69.016596	-68.407959	-68.409756	-69.201890	-69.818839	-69.202289	-69.819839	-69.821054	-69.818878	-70.436192	-70.436180	-70.436192	-70.436192	-70.436180	-70.439683	-70.436192	-70.432727	-70.432853	-69.619188	-69.619615	-70.436180	-69.810083	-69.610435	-69.803367	-68.407959	-69.813571	-69.607473	-69.201505	-69.619188	-68.410570	-69.014299	-68.414762	-68.410494	-69.205778	-69.800145	-58.270465	-57.646582	-59.759164	-59.976381	-60.025246	-60.208634	-64.730492	-62.741992	-62.696431	-61.051646	-60.449251	-60.195598	-60.774805	-60.449251	-60.449251	-60.618234	-60.618234	-60.768311	-60.380226	-59.751858	-60.305849	-78.455382	-76.027300	-77.469518	-68.134405	-76.063924	-78.216600	
47.600000	-64.805937	-65.203194	-64.906453	-65.163803	-65.346660	-64.474702	-64.994740	-65.703600	-65.359257	-65.068966	-65.361133	-68.420369	-69.819133	-69.620350	-69.211829	-69.604173	-68.417052	-69.020061	-68.413522	-68.415313	-69.206189	-69.821009	-69.206591	-69.822002	-69.823214	-69.821047	-70.436205	-70.436192	-70.436205	-70.436205	-70.436192	-70.439683	-70.436205	-70.432751	-70.432877	-69.620528	-69.620954	-70.436192	-69.812256	-69.611810	-69.805568	-68.413522	-69.815762	-69.608860	-69.205815	-69.620528	-68.416139	-69.017767	-68.420323	-68.416072	-69.210061	-69.802360	-58.288069	-57.670867	-59.762220	-59.976747	-60.025042	-60.206911	-64.726139	-62.735805	-62.690164	-61.049983	-60.448683	-60.195542	-60.773608	-60.448683	-60.448683	-60.617343	-60.617343	-60.767198	-60.379828	-59.752575	-60.305557	-78.458562	-76.035196	-77.471648	-68.143380	-76.074877	-78.222250	
47.700000	-64.842208	-65.237805	-64.942150	-65.198734	-65.380677	-64.510917	-65.028734	-65.736226	-65.393050	-65.102653	-65.394919	-68.425944	-69.821309	-69.621719	-69.216105	-69.605610	-68.422634	-69.023552	-68.419109	-68.420895	-69.210482	-69.823175	-69.210886	-69.824163	-69.825370	-69.823213	-70.436217	-70.436205	-70.436217	-70.436217	-70.436205	-70.439684	-70.436217	-70.432776	-70.432901	-69.621898	-69.622324	-70.436205	-69.814426	-69.613216	-69.807767	-68.419109	-69.817949	-69.610277	-69.210119	-69.621898	-68.421732	-69.021262	-68.425908	-68.421674	-69.214339	-69.804572	-58.305526	-57.694952	-59.765237	-59.977107	-60.024840	-60.205208	-64.721606	-62.729652	-62.683934	-61.048321	-60.448114	-60.195485	-60.772413	-60.448114	-60.448114	-60.616451	-60.616451	-60.766085	-60.379430	-59.753291	-60.305264	-78.461708	-76.043066	-77.473752	-68.152324	-76.085785	-78.227851	
47.800000	-64.878375	-65.272315	-64.977746	-65.233563	-65.414594	-64.547054	-65.062656	-65.768756	-65.426747	-65.136270	-65.428608	-68.431543	-69.823481	-69.623117	-69.220376	-69.607076	-68.428239	-69.027070	-68.424719	-68.426500	-69.214770	-69.825338	-69.215177	-69.826321	-69.827524	-69.825377	-70.436230	-70.436217	-70.436230	-70.436230	-70.436217	-70.439684	-70.436230	-70.432801	-70.432925	-69.623297	-69.623722	-70.436217	-69.816594	-69.614651	-69.809963	-68.424719	-69.820133	-69.611723	-69.214417	-69.623297	-68.427348	-69.024783	-68.431517	-68.427298	-69.218611	-69.806782	-58.322837	-57.718836	-59.768215	-59.977463	-60.024639	-60.203524	-64.716861	-62.723534	-62.677741	-61.046661	-60.447546	-60.195427	-60.771218	-60.447546	-60.447546	-60.615561	-60.615561	-60.764972	-60.379032	-59.754006	-60.304970	-78.464821	-76.050910	-77.475830	-68.161238	-76.096647	-78.233406	
47.900000	-64.914438	-65.306724	-65.013240	-65.268288	-65.448412	-64.583113	-65.096506	-65.801189	-65.460346	-65.169815	-65.462199	-68.437164	-69.825649	-69.624545	-69.224641	-69.608570	-68.433867	-69.030613	-68.430352	-68.432128	-69.219052	-69.827499	-69.219461	-69.828476	-69.829674	-69.827537	-70.436242	-70.436230	-70.436242	-70.436242	-70.436230	-70.439684	-70.436242	-70.432826	-70.432949	-69.624725	-69.625150	-70.436230	-69.818759	-69.616114	-69.812156	-68.430352	-69.822315	-69.613198	-69.218710	-69.624725	-68.432987	-69.028329	-68.437147	-68.432945	-69.222878	-69.808988	-58.340003	-57.742520	-59.771156	-59.977814	-60.024440	-60.201858	-64.711952	-62.717450	-62.671584	-61.045001	-60.446977	-60.195367	-60.770025	-60.446977	-60.446977	-60.614671	-60.614671	-60.763859	-60.378634	-59.754720	-60.304676	-78.467901	-76.058728	-77.477881	-68.170122	-76.107464	-78.238913	
48.000000	-64.950396	-65.341031	-65.048632	-65.302909	-65.482130	-64.619092	-65.130281	-65.833524	-65.493848	-65.203286	-65.495693	-68.442806	-69.827815	-69.625999	-69.228900	-69.610092	-68.439516	-69.034179	-68.436007	-68.437777	-69.223329	-69.829655	-69.223740	-69.830628	-69.831821	-69.829694	-70.436254	-70.436242	-70.436254	-70.436254	-70.436242	-70.439684	-70.436254	-70.432850	-70.432973	-69.626180	-69.626605	-70.436242	-69.820921	-69.617604	-69.814347	-68.436007	-69.824492	-69.614700	-69.222996	-69.626180	-68.438646	-69.031899	-68.442799	-68.438613	-69.227139	-69.811192	-58.357025	-57.766005	-59.774059	-59.978159	-60.024242	-60.200211	-64.706852	-62.711399	-62.665464	-61.043343	-60.446409	-60.195305	-60.768833	-60.446409	-60.446409	-60.613781	-60.613781	-60.762746	-60.378236	-59.755433	-60.304381	-78.470948	-76.066517	-77.479907	-68.178975	-76.118234	-78.244374	
